timestamp,symbol,best_level_ofi,sequence,multi_level_ofi,integrated_ofi
2024-10-21 12:28:58.694439582+00:00,AAPL,0,13260587,-276.1706349206349,-235.1456495475487
2024-10-21 12:29:01.022123658+00:00,AAPL,0,13262995,-100.0,-12.15752895427318
2024-10-21 12:29:01.022136915+00:00,AAPL,0,13262996,426.17063492063494,288.5220831981582
2024-10-21 12:29:01.158380499+00:00,AAPL,0,13263131,0.0,0.0
2024-10-21 12:29:01.158380499+00:00,AAPL,-85,13263132,-85.0,-1.700832884295354
2024-10-21 12:29:01.158380499+00:00,AAPL,-85,13263132,-85.0,-301.4212403008662
2024-10-21 12:29:01.158380499+00:00,AAPL,-85,13263132,-562.1706349206349,-1.700832884295354
2024-10-21 12:29:01.158380499+00:00,AAPL,-85,13263132,-562.1706349206349,-301.4212403008662
2024-10-21 12:29:01.158380499+00:00,AAPL,-100,13263132,-85.0,-1.700832884295354
2024-10-21 12:29:01.158380499+00:00,AAPL,-100,13263132,-85.0,-301.4212403008662
2024-10-21 12:29:01.158380499+00:00,AAPL,-100,13263132,-562.1706349206349,-1.700832884295354
2024-10-21 12:29:01.158380499+00:00,AAPL,-100,13263132,-562.1706349206349,-301.4212403008662
2024-10-21 12:29:01.158396024+00:00,AAPL,100,13263141,562.1706349206349,301.4212403008662
2024-10-21 12:29:01.158404180+00:00,AAPL,200,13263148,410.75238095238103,144.9552726303297
2024-10-21 12:29:01.158408745+00:00,AAPL,0,13263151,272.781746031746,135.5808171352085
2024-10-21 12:29:01.158418184+00:00,AAPL,-100,13263156,-100.0,-2.0009798638768874
2024-10-21 12:29:01.158419809+00:00,AAPL,0,13263158,-33.33333333333333,-10.263430427893708
2024-10-21 12:29:01.158423515+00:00,AAPL,0,13263160,-13.0,-1.5804787640555136
2024-10-21 12:29:01.158424717+00:00,AAPL,0,13263161,0.0,0.0
2024-10-21 12:29:01.158424717+00:00,AAPL,-100,13263162,-562.1706349206349,-301.4212403008662
2024-10-21 12:29:01.158426997+00:00,AAPL,0,13263163,0.0,0.0
2024-10-21 12:29:01.158427442+00:00,AAPL,0,13263164,65.0,7.902393820277568
2024-10-21 12:29:01.158431288+00:00,AAPL,0,13263165,-33.33333333333333,-10.263430427893708
2024-10-21 12:29:01.158434916+00:00,AAPL,100,13263166,562.1706349206349,301.4212403008662
2024-10-21 12:29:01.158437825+00:00,AAPL,0,13263167,128.96349206349205,101.89471805200192
2024-10-21 12:29:01.158453404+00:00,AAPL,0,13263171,-426.17063492063494,-288.5220831981582
2024-10-21 12:29:01.158458726+00:00,AAPL,100,13263172,100.0,2.0009798638768874
2024-10-21 12:29:01.158475713+00:00,AAPL,-26,13263180,-313.63015873015866,-123.31975815927204
2024-10-21 12:29:01.158485485+00:00,AAPL,26,13263183,313.63015873015866,123.31975815927204
2024-10-21 12:29:01.158498852+00:00,AAPL,0,13263184,0.0,0.0
2024-10-21 12:29:01.158498852+00:00,AAPL,0,13263184,0.0,-1.0004899319384437
2024-10-21 12:29:01.158498852+00:00,AAPL,0,13263184,-50.0,0.0
2024-10-21 12:29:01.158498852+00:00,AAPL,0,13263184,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158498852+00:00,AAPL,-50,13263184,0.0,0.0
2024-10-21 12:29:01.158498852+00:00,AAPL,-50,13263184,0.0,-1.0004899319384437
2024-10-21 12:29:01.158498852+00:00,AAPL,-50,13263184,-50.0,0.0
2024-10-21 12:29:01.158498852+00:00,AAPL,-50,13263184,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158508412+00:00,AAPL,100,13263188,100.0,2.0009798638768874
2024-10-21 12:29:01.158520941+00:00,AAPL,0,13263189,0.0,0.0
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158520941+00:00,AAPL,-50,13263190,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158530490+00:00,AAPL,0,13263192,33.33333333333333,10.263430427893708
2024-10-21 12:29:01.158531815+00:00,AAPL,100,13263194,133.33333333333331,12.264410291770595
2024-10-21 12:29:01.158554739+00:00,AAPL,0,13263197,0.0,0.0
2024-10-21 12:29:01.158554739+00:00,AAPL,0,13263197,0.0,-1.0004899319384437
2024-10-21 12:29:01.158554739+00:00,AAPL,0,13263197,-50.0,0.0
2024-10-21 12:29:01.158554739+00:00,AAPL,0,13263197,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158554739+00:00,AAPL,-50,13263197,0.0,0.0
2024-10-21 12:29:01.158554739+00:00,AAPL,-50,13263197,0.0,-1.0004899319384437
2024-10-21 12:29:01.158554739+00:00,AAPL,-50,13263197,-50.0,0.0
2024-10-21 12:29:01.158554739+00:00,AAPL,-50,13263197,-50.0,-1.0004899319384437
2024-10-21 12:29:01.158835732+00:00,AAPL,0,13263231,-137.6301587301587,-104.56320996325428
2024-10-21 12:29:01.260812083+00:00,AAPL,0,13263664,-207.36230158730157,-128.04684689932247
2024-10-21 12:29:01.260820985+00:00,AAPL,-26,13263665,-298.781746031746,-136.1010718998165
2024-10-21 12:29:01.260872777+00:00,AAPL,0,13263667,376.17063492063494,247.30317850182186
2024-10-21 12:29:01.411037140+00:00,AAPL,-200,13264096,-410.75238095238103,-144.9552726303297
2024-10-21 12:29:01.477138444+00:00,AAPL,0,13264991,0.0,0.0
2024-10-21 12:29:01.477138444+00:00,AAPL,0,13264991,0.0,-1.0004899319384437
2024-10-21 12:29:01.477138444+00:00,AAPL,0,13264991,-50.0,0.0
2024-10-21 12:29:01.477138444+00:00,AAPL,0,13264991,-50.0,-1.0004899319384437
2024-10-21 12:29:01.477138444+00:00,AAPL,-50,13264991,0.0,0.0
2024-10-21 12:29:01.477138444+00:00,AAPL,-50,13264991,0.0,-1.0004899319384437
2024-10-21 12:29:01.477138444+00:00,AAPL,-50,13264991,-50.0,0.0
2024-10-21 12:29:01.477138444+00:00,AAPL,-50,13264991,-50.0,-1.0004899319384437
2024-10-21 12:29:01.477149422+00:00,AAPL,100,13264992,100.0,2.0009798638768874
2024-10-21 12:29:01.477199123+00:00,AAPL,0,13264994,-376.17063492063494,-247.30317850182186
2024-10-21 12:29:01.541027344+00:00,AAPL,0,13265322,80.0,46.270603225778345
2024-10-21 12:29:01.544694740+00:00,AAPL,-200,13265329,-200.0,-4.001959727753775
2024-10-21 12:29:01.602571884+00:00,AAPL,200,13265457,200.0,4.001959727753775
2024-10-21 12:29:01.602608635+00:00,AAPL,200,13265458,200.0,4.001959727753775
2024-10-21 12:29:01.646117074+00:00,AAPL,-17,13265552,-268.2535714285714,-183.9478767226441
2024-10-21 12:29:01.646130641+00:00,AAPL,17,13265553,268.2535714285714,183.9478767226441
2024-10-21 12:29:01.700637009+00:00,AAPL,0,13265636,376.17063492063494,247.30317850182186
2024-10-21 12:29:01.702431410+00:00,AAPL,-17,13265638,-268.2535714285714,-183.9478767226441
2024-10-21 12:29:01.702443831+00:00,AAPL,17,13265639,268.2535714285714,183.9478767226441
2024-10-21 12:29:01.828859341+00:00,AAPL,0,13265781,50.0,41.21890469633635
2024-10-21 12:29:01.883788028+00:00,AAPL,0,13265824,-50.0,-41.21890469633635
2024-10-21 12:29:01.883801296+00:00,AAPL,0,13265825,100.0,82.4378093926727
2024-10-21 12:29:04.074375510+00:00,AAPL,0,13268362,-326.1706349206349,-276.36455424388504
2024-10-21 12:29:04.429500359+00:00,AAPL,0,13268523,0.0,0.0
2024-10-21 12:29:04.429500359+00:00,AAPL,0,13268523,0.0,-0.06002939591630661
2024-10-21 12:29:04.429500359+00:00,AAPL,0,13268523,-3.0,0.0
2024-10-21 12:29:04.429500359+00:00,AAPL,0,13268523,-3.0,-0.06002939591630661
2024-10-21 12:29:04.429500359+00:00,AAPL,-3,13268523,0.0,0.0
2024-10-21 12:29:04.429500359+00:00,AAPL,-3,13268523,0.0,-0.06002939591630661
2024-10-21 12:29:04.429500359+00:00,AAPL,-3,13268523,-3.0,0.0
2024-10-21 12:29:04.429500359+00:00,AAPL,-3,13268523,-3.0,-0.06002939591630661
2024-10-21 12:29:04.493551721+00:00,AAPL,0,13268610,-100.0,-12.15752895427318
2024-10-21 12:29:04.493564498+00:00,AAPL,0,13268611,376.17063492063494,247.30317850182186
2024-10-21 12:29:04.660423222+00:00,AAPL,0,13268807,-376.17063492063494,-247.30317850182186
2024-10-21 12:29:04.660436269+00:00,AAPL,0,13268808,80.0,46.270603225778345
2024-10-21 12:29:04.679139876+00:00,AAPL,-200,13268819,-200.0,-4.001959727753775
2024-10-21 12:29:04.736790546+00:00,AAPL,200,13268859,200.0,4.001959727753775
2024-10-21 12:29:04.736803679+00:00,AAPL,200,13268860,200.0,4.001959727753775
2024-10-21 12:29:04.942410445+00:00,AAPL,-17,13269072,-268.2535714285714,-183.9478767226441
2024-10-21 12:29:04.942423141+00:00,AAPL,17,13269073,268.2535714285714,183.9478767226441
2024-10-21 12:29:04.996963888+00:00,AAPL,0,13269127,426.17063492063494,288.5220831981582
2024-10-21 12:29:07.476155585+00:00,AAPL,0,13271447,0.0,0.0
2024-10-21 12:29:07.476155585+00:00,AAPL,0,13271447,0.0,-0.6002939591630662
2024-10-21 12:29:07.476155585+00:00,AAPL,0,13271447,-30.0,0.0
2024-10-21 12:29:07.476155585+00:00,AAPL,0,13271447,-30.0,-0.6002939591630662
2024-10-21 12:29:07.476155585+00:00,AAPL,-30,13271447,0.0,0.0
2024-10-21 12:29:07.476155585+00:00,AAPL,-30,13271447,0.0,-0.6002939591630662
2024-10-21 12:29:07.476155585+00:00,AAPL,-30,13271447,-30.0,0.0
2024-10-21 12:29:07.476155585+00:00,AAPL,-30,13271447,-30.0,-0.6002939591630662
2024-10-21 12:29:07.543812287+00:00,AAPL,0,13271500,-426.17063492063494,-288.5220831981582
2024-10-21 12:29:07.572921012+00:00,AAPL,0,13271562,-247.75357142857138,-183.18219663238548
2024-10-21 12:29:07.582875842+00:00,AAPL,0,13271567,376.17063492063494,247.30317850182186
2024-10-21 12:29:07.714932040+00:00,AAPL,0,13271618,50.0,41.21890469633635
2024-10-21 12:29:08.288226889+00:00,AAPL,0,13272141,50.0,41.21890469633635
2024-10-21 12:29:08.936973408+00:00,AAPL,-17,13272432,-333.55833333333334,-151.4100201214462
2024-10-21 12:29:08.936985355+00:00,AAPL,0,13272433,316.55833333333334,151.06985354458715
2024-10-21 12:29:08.991905949+00:00,AAPL,0,13272483,50.0,41.21890469633635
2024-10-21 12:29:09.054055599+00:00,AAPL,-200,13272549,-516.5583333333333,-155.0718132723409
2024-10-21 12:29:09.096609749+00:00,AAPL,0,13272571,0.0,0.0
2024-10-21 12:29:09.096609749+00:00,AAPL,-17,13272572,-17.0,-0.3401665768590708
2024-10-21 12:29:09.096609749+00:00,AAPL,-100,13272573,-512.1706349206349,-260.2023356045299
2024-10-21 12:29:09.096622742+00:00,AAPL,100,13272574,512.1706349206349,260.2023356045299
2024-10-21 12:29:09.096634813+00:00,AAPL,217,13272575,533.5583333333333,155.41197984919998
2024-10-21 12:29:09.096639241+00:00,AAPL,0,13272576,356.25357142857143,196.37311554777187
2024-10-21 12:29:09.096640225+00:00,AAPL,0,13272577,272.2523809523809,161.47312684003947
2024-10-21 12:29:09.096649377+00:00,AAPL,0,13272579,-66.66666666666666,-20.526860855787415
2024-10-21 12:29:09.096651465+00:00,AAPL,0,13272580,-422.252380952381,-179.70942027144926
2024-10-21 12:29:09.096659107+00:00,AAPL,0,13272581,422.252380952381,179.70942027144926
2024-10-21 12:29:09.096672869+00:00,AAPL,0,13272582,219.61507936507934,164.95835493934658
2024-10-21 12:29:09.096683301+00:00,AAPL,-27,13272583,-405.61507936507934,-186.5060391495344
2024-10-21 12:29:09.096693428+00:00,AAPL,0,13272584,-376.17063492063494,-247.30317850182186
2024-10-21 12:29:09.096705312+00:00,AAPL,0,13272586,50.0,6.07876447713659
2024-10-21 12:29:09.096706998+00:00,AAPL,0,13272587,50.0,6.07876447713659
2024-10-21 12:29:09.097036830+00:00,AAPL,0,13272589,-285.7523809523809,-163.11439324886635
2024-10-21 12:29:09.197808423+00:00,AAPL,0,13272635,-356.25357142857143,-196.37311554777187
2024-10-21 12:29:09.197865189+00:00,AAPL,0,13272636,376.17063492063494,247.30317850182186
2024-10-21 12:29:09.349517861+00:00,AAPL,-217,13272742,-533.5583333333333,-155.41197984919998
2024-10-21 12:29:09.575899057+00:00,AAPL,217,13272947,533.5583333333333,155.41197984919998
2024-10-21 12:29:11.490444580+00:00,AAPL,0,13273947,50.0,41.21890469633635
2024-10-21 12:29:12.051081325+00:00,AAPL,0,13274358,100.0,12.15752895427318
2024-10-21 12:29:12.051094374+00:00,AAPL,0,13274359,247.75357142857138,183.18219663238548
2024-10-21 12:29:12.054384594+00:00,AAPL,0,13274363,-247.75357142857138,-183.18219663238548
2024-10-21 12:29:12.054397299+00:00,AAPL,0,13274364,247.75357142857138,183.18219663238548
2024-10-21 12:29:12.061278295+00:00,AAPL,0,13274376,-66.66666666666666,-20.526860855787415
2024-10-21 12:29:12.188742107+00:00,AAPL,0,13274537,50.0,41.21890469633635
2024-10-21 12:29:14.061139742+00:00,AAPL,-17,13276931,-464.75357142857143,-207.8374211177909
2024-10-21 12:29:16.067040933+00:00,AAPL,0,13278868,247.75357142857138,183.18219663238548
2024-10-21 12:29:26.242855402+00:00,AAPL,0,13287675,-50.0,-41.21890469633635
2024-10-21 12:29:26.242868183+00:00,AAPL,0,13287676,100.0,82.4378093926727
2024-10-21 12:29:26.365233464+00:00,AAPL,0,13287960,-50.0,-41.21890469633635
2024-10-21 12:29:49.448744098+00:00,AAPL,0,13303883,0.0,0.0
2024-10-21 12:29:49.448744098+00:00,AAPL,0,13303884,0.0,0.0
2024-10-21 12:29:49.448744098+00:00,AAPL,0,13303885,0.0,0.0
2024-10-21 12:29:49.450300162+00:00,AAPL,0,13303886,0.0,0.0
2024-10-21 12:29:49.450300162+00:00,AAPL,0,13303886,0.0,-260.2023356045299
2024-10-21 12:29:49.450300162+00:00,AAPL,0,13303886,-512.1706349206349,0.0
2024-10-21 12:29:49.450300162+00:00,AAPL,0,13303886,-512.1706349206349,-260.2023356045299
2024-10-21 12:29:49.450300162+00:00,AAPL,-100,13303886,0.0,0.0
2024-10-21 12:29:49.450300162+00:00,AAPL,-100,13303886,0.0,-260.2023356045299
2024-10-21 12:29:49.450300162+00:00,AAPL,-100,13303886,-512.1706349206349,0.0
2024-10-21 12:29:49.450300162+00:00,AAPL,-100,13303886,-512.1706349206349,-260.2023356045299
2024-10-21 12:29:49.450311621+00:00,AAPL,100,13303887,512.1706349206349,260.2023356045299
2024-10-21 12:29:49.450314673+00:00,AAPL,0,13303888,0.0,0.0
2024-10-21 12:29:49.450314673+00:00,AAPL,-100,13303889,-512.1706349206349,-260.2023356045299
2024-10-21 12:29:49.450321900+00:00,AAPL,17,13303890,419.25238095238103,164.5751474268681
2024-10-21 12:29:49.450325841+00:00,AAPL,0,13303892,308.94841269841265,163.76561668088146
2024-10-21 12:29:49.450334304+00:00,AAPL,0,13303894,-66.66666666666666,-20.526860855787415
2024-10-21 12:29:49.450337787+00:00,AAPL,0,13303895,-9.5,-1.1549652506559522
2024-10-21 12:29:49.450341436+00:00,AAPL,0,13303896,27.0,3.2825328176537587
2024-10-21 12:29:49.450344611+00:00,AAPL,-19,13303897,-411.11230158730154,-206.81545131530746
2024-10-21 12:29:49.450349606+00:00,AAPL,0,13303898,242.1123015873016,188.19897170976105
2024-10-21 12:29:49.450351627+00:00,AAPL,0,13303899,50.0,6.07876447713659
2024-10-21 12:29:49.450355047+00:00,AAPL,0,13303900,50.0,6.07876447713659
2024-10-21 12:29:49.450394230+00:00,AAPL,0,13303902,-477.62857142857143,-358.2003632359117
2024-10-21 12:29:49.450652186+00:00,AAPL,0,13303903,-251.6123015873016,-189.35393696041703
2024-10-21 12:29:49.452270874+00:00,AAPL,0,13303906,-165.36507936507934,-120.23584334382164
2024-10-21 12:29:49.553764632+00:00,AAPL,0,13304055,-341.752380952381,-181.28859448419817
2024-10-21 12:29:49.553823391+00:00,AAPL,0,13304056,477.62857142857143,358.2003632359117
2024-10-21 12:29:49.703766083+00:00,AAPL,-17,13304148,-464.75357142857143,-207.8374211177909
2024-10-21 12:29:50.524022649+00:00,AAPL,0,13304862,-477.62857142857143,-358.2003632359117
2024-10-21 12:29:50.524034831+00:00,AAPL,0,13304863,477.62857142857143,358.2003632359117
2024-10-21 12:29:51.461550015+00:00,AAPL,17,13307787,464.75357142857143,207.8374211177909
2024-10-21 12:29:54.581050838+00:00,AAPL,0,13309491,66.66666666666666,20.526860855787415
2024-10-21 12:29:54.581064740+00:00,AAPL,0,13309492,66.66666666666666,20.526860855787415
2024-10-21 12:29:54.639369336+00:00,AAPL,0,13309521,141.83333333333331,42.08711167268805
2024-10-21 12:29:55.410313755+00:00,AAPL,7,13310140,107.0,12.297597544744564
2024-10-21 12:30:01.594370016+00:00,AAPL,0,13329349,-477.62857142857143,-358.2003632359117
2024-10-21 12:30:01.675073949+00:00,AAPL,0,13329475,477.62857142857143,358.2003632359117
2024-10-21 12:30:01.702282387+00:00,AAPL,0,13329489,-477.62857142857143,-358.2003632359117
2024-10-21 12:30:01.702295886+00:00,AAPL,0,13329490,544.295238095238,378.72722409169916
2024-10-21 12:30:01.702628858+00:00,AAPL,-200,13329491,-200.0,-4.001959727753775
2024-10-21 12:30:09.716255586+00:00,AAPL,0,13350054,66.66666666666666,20.526860855787415
2024-10-21 12:30:10.321520576+00:00,AAPL,0,13350463,66.66666666666666,20.526860855787415
2024-10-21 12:30:10.800024827+00:00,AAPL,400,13351078,609.0857142857143,149.37569895315914
2024-10-21 12:30:10.800051476+00:00,AAPL,0,13351080,-477.62857142857143,-358.2003632359117
2024-10-21 12:30:10.801218083+00:00,AAPL,0,13351086,0.0,0.0
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-1.0,-0.02000979863876887
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-1.0,-211.0549898391749
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-585.7996031746031,-0.02000979863876887
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-585.7996031746031,-211.0549898391749
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-1.0,-0.02000979863876887
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-1.0,-211.0549898391749
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-585.7996031746031,-0.02000979863876887
2024-10-21 12:30:10.801218083+00:00,AAPL,-1,13351087,-585.7996031746031,-211.0549898391749
2024-10-21 12:30:10.801242022+00:00,AAPL,2,13351089,373.9484126984127,148.81296787878665
2024-10-21 12:30:10.801249125+00:00,AAPL,100,13351090,374.5289682539682,149.79208275435715
2024-10-21 12:30:10.801255194+00:00,AAPL,0,13351091,-50.0,-6.07876447713659
2024-10-21 12:30:10.801256016+00:00,AAPL,0,13351092,179.2968253968254,143.55495914064417
2024-10-21 12:30:10.801285169+00:00,AAPL,0,13351093,50.0,6.07876447713659
2024-10-21 12:30:10.801293865+00:00,AAPL,0,13351094,-189.7968253968254,-144.83149968084285
2024-10-21 12:30:10.801518640+00:00,AAPL,0,13351095,178.63015873015874,143.3496905320863
2024-10-21 12:30:10.801839030+00:00,AAPL,14,13351096,190.8063492063492,109.78560815132464
2024-10-21 12:30:10.801849830+00:00,AAPL,0,13351097,0.0,0.0
2024-10-21 12:30:10.801849830+00:00,AAPL,-5,13351098,-5.0,-0.10004899319384436
2024-10-21 12:30:10.801849830+00:00,AAPL,-5,13351098,-5.0,-215.31064491316513
2024-10-21 12:30:10.801849830+00:00,AAPL,-5,13351098,-873.2539682539682,-0.10004899319384436
2024-10-21 12:30:10.801849830+00:00,AAPL,-5,13351098,-873.2539682539682,-215.31064491316513
2024-10-21 12:30:10.801849830+00:00,AAPL,-100,13351098,-5.0,-0.10004899319384436
2024-10-21 12:30:10.801849830+00:00,AAPL,-100,13351098,-5.0,-215.31064491316513
2024-10-21 12:30:10.801849830+00:00,AAPL,-100,13351098,-873.2539682539682,-0.10004899319384436
2024-10-21 12:30:10.801849830+00:00,AAPL,-100,13351098,-873.2539682539682,-215.31064491316513
2024-10-21 12:30:10.801875239+00:00,AAPL,4,13351100,159.40277777777777,109.26837031751224
2024-10-21 12:30:10.801885691+00:00,AAPL,-100,13351101,-100.0,-2.0009798638768874
2024-10-21 12:30:10.801887002+00:00,AAPL,-100,13351102,-100.0,-2.0009798638768874
2024-10-21 12:30:10.801896921+00:00,AAPL,100,13351103,100.0,2.0009798638768874
2024-10-21 12:30:10.801910649+00:00,AAPL,0,13351104,-120.90277777777777,-94.2021438528924
2024-10-21 12:30:10.801912958+00:00,AAPL,100,13351105,100.0,2.0009798638768874
2024-10-21 12:30:10.801948090+00:00,AAPL,100,13351106,100.0,2.0009798638768874
2024-10-21 12:30:10.802147907+00:00,AAPL,-4,13351107,-159.13968253968252,-90.91278513163238
2024-10-21 12:30:10.802168655+00:00,AAPL,0,13351108,-189.7968253968254,-144.83149968084285
2024-10-21 12:30:10.803071076+00:00,AAPL,0,13351112,-138.44563492063492,-105.17314422499092
2024-10-21 12:30:10.804124159+00:00,AAPL,0,13351118,-302.94841269841265,-164.79317195458503
2024-10-21 12:30:10.805929875+00:00,AAPL,-21,13351123,-426.5857142857143,-165.68152966421255
2024-10-21 12:30:10.872155138+00:00,AAPL,0,13351674,239.58730158730157,160.78871787515766
2024-10-21 12:30:10.897934717+00:00,AAPL,0,13351708,66.66666666666666,20.526860855787415
2024-10-21 12:30:10.903766597+00:00,AAPL,-400,13351712,-656.2535714285714,-192.21950604900627
2024-10-21 12:30:10.925970633+00:00,AAPL,400,13351770,400.0,8.00391945550755
2024-10-21 12:30:11.987463739+00:00,AAPL,0,13353675,-66.66666666666666,-20.526860855787415
2024-10-21 12:30:11.987474545+00:00,AAPL,0,13353676,-239.58730158730157,-160.78871787515766
2024-10-21 12:30:11.987486150+00:00,AAPL,0,13353677,239.58730158730157,160.78871787515766
2024-10-21 12:30:12.806183466+00:00,AAPL,0,13354393,256.2535714285714,184.21558659349867
2024-10-21 12:30:13.320141102+00:00,AAPL,0,13354988,66.66666666666666,20.526860855787415
2024-10-21 12:30:13.926860673+00:00,AAPL,0,13356286,100.33333333333333,12.260163258552115
2024-10-21 12:30:33.768570061+00:00,AAPL,0,13375759,-273.2539682539682,-152.52202027792237
2024-10-21 12:30:33.768615671+00:00,AAPL,400,13375763,609.0857142857143,149.37569895315914
2024-10-21 12:30:33.772724890+00:00,AAPL,-400,13375767,-609.0857142857143,-149.37569895315914
2024-10-21 12:30:33.841886930+00:00,AAPL,0,13375851,100.0,82.4378093926727
2024-10-21 12:30:33.993763813+00:00,AAPL,0,13375889,96.67063492063491,77.40302735745729
2024-10-21 12:30:34.613890939+00:00,AAPL,0,13376208,50.0,41.21890469633635
2024-10-21 12:30:34.668094071+00:00,AAPL,0,13376228,-50.0,-41.21890469633635
2024-10-21 12:30:34.668106643+00:00,AAPL,0,13376229,192.91666666666666,124.60459521403672
2024-10-21 12:30:35.853859462+00:00,AAPL,0,13377241,-256.2535714285714,-184.21558659349867
2024-10-21 12:30:36.897088633+00:00,AAPL,0,13378495,66.66666666666666,20.526860855787415
2024-10-21 12:30:37.857289497+00:00,AAPL,-7,13379698,-7.0,-0.1400685904713821
2024-10-21 12:30:37.932904919+00:00,AAPL,400,13379830,400.0,8.00391945550755
2024-10-21 12:30:37.932917819+00:00,AAPL,0,13379831,256.2535714285714,184.21558659349867
2024-10-21 12:30:40.401633392+00:00,AAPL,0,13382028,66.66666666666666,20.526860855787415
2024-10-21 12:30:40.472627145+00:00,AAPL,0,13382215,-100.0,-12.15752895427318
2024-10-21 12:30:40.523757097+00:00,AAPL,0,13382285,100.0,12.15752895427318
2024-10-21 12:30:40.523770024+00:00,AAPL,7,13382286,107.0,12.297597544744564
2024-10-21 12:30:40.959299618+00:00,AAPL,-7,13382848,-263.2535714285714,-184.35565518397007
2024-10-21 12:30:40.959311816+00:00,AAPL,0,13382849,-100.0,-12.15752895427318
2024-10-21 12:30:40.959659070+00:00,AAPL,0,13382851,-100.0,-12.15752895427318
2024-10-21 12:30:41.011299851+00:00,AAPL,0,13382912,100.0,12.15752895427318
2024-10-21 12:30:41.011312427+00:00,AAPL,0,13382913,356.25357142857143,196.37311554777187
2024-10-21 12:30:42.852800519+00:00,AAPL,0,13385315,66.66666666666666,20.526860855787415
2024-10-21 12:30:42.911106065+00:00,AAPL,0,13385545,-239.58730158730157,-160.78871787515766
2024-10-21 12:30:42.911118704+00:00,AAPL,0,13385546,239.58730158730157,160.78871787515766
2024-10-21 12:30:43.077759194+00:00,AAPL,7,13386086,412.5857142857143,165.40139248326977
2024-10-21 12:30:43.077845659+00:00,AAPL,100,13386087,406.4484126984127,167.2196653318615
2024-10-21 12:30:43.077853974+00:00,AAPL,0,13386088,240.77896825396826,188.32939374761617
2024-10-21 12:30:43.077880864+00:00,AAPL,0,13386089,-239.58730158730157,-160.78871787515766
2024-10-21 12:30:43.078169970+00:00,AAPL,0,13386090,-254.27896825396826,-189.97066015644305
2024-10-21 12:30:43.081947674+00:00,AAPL,0,13386104,-306.44841269841265,-165.2186854679846
2024-10-21 12:30:43.081952786+00:00,AAPL,-7,13386105,-412.5857142857143,-165.40139248326977
2024-10-21 12:30:43.145229452+00:00,AAPL,0,13386208,306.25396825396825,181.31557873094508
2024-10-21 12:30:51.064507066+00:00,AAPL,7,13392451,207.0,24.455126499017744
2024-10-21 12:30:51.126612912+00:00,AAPL,0,13392493,-256.2535714285714,-184.21558659349867
2024-10-21 12:30:53.132658845+00:00,AAPL,200,13394395,456.25357142857143,188.21754632125246
2024-10-21 12:30:53.158946223+00:00,AAPL,0,13394422,-256.2535714285714,-184.21558659349867
2024-10-21 12:30:53.158960124+00:00,AAPL,0,13394423,256.2535714285714,184.21558659349867
2024-10-21 12:30:54.724993656+00:00,AAPL,0,13395667,133.33333333333331,41.05372171157483
2024-10-21 12:30:57.249970057+00:00,AAPL,0,13398703,200.0,24.31505790854636
2024-10-21 12:30:59.735648884+00:00,AAPL,0,13401350,100.0,12.15752895427318
2024-10-21 12:31:00.041878233+00:00,AAPL,7,13402076,107.0,12.297597544744564
2024-10-21 12:31:00.098753103+00:00,AAPL,0,13402444,-256.2535714285714,-184.21558659349867
2024-10-21 12:31:00.156687698+00:00,AAPL,-17,13402657,-333.55833333333334,-151.4100201214462
2024-10-21 12:31:00.156700602+00:00,AAPL,17,13402658,333.55833333333334,151.4100201214462
2024-10-21 12:31:00.172626181+00:00,AAPL,-17,13402690,-333.55833333333334,-151.4100201214462
2024-10-21 12:31:00.172638682+00:00,AAPL,17,13402691,333.55833333333334,151.4100201214462
2024-10-21 12:31:00.400232797+00:00,AAPL,400,13403529,400.0,8.00391945550755
2024-10-21 12:31:00.880934995+00:00,AAPL,-17,13404357,-333.55833333333334,-151.4100201214462
2024-10-21 12:31:00.880948262+00:00,AAPL,17,13404358,333.55833333333334,151.4100201214462
2024-10-21 12:31:01.118555295+00:00,AAPL,400,13404633,400.0,8.00391945550755
